depth_norm,modality,animal_ID,experiment_ID
407.37152,gated,9.0,38.0
401.6472,non-responsive,9.0,38.0
400.82993,gated,9.0,38.0
400.43073,gated,9.0,38.0
393.53006,non-responsive,9.0,38.0
386.68594,non-responsive,9.0,38.0
386.6072,gated,9.0,38.0
379.7153,gated,9.0,38.0
380.46503,non-responsive,9.0,38.0
360.74454,visual,9.0,38.0
359.5852,auditory,9.0,38.0
349.66498,gated,9.0,38.0
347.95126,non-responsive,9.0,38.0
342.06567,gated,9.0,38.0
342.84448,audio-visual,9.0,38.0
337.24057,auditory,9.0,38.0
326.36124,auditory,9.0,38.0
324.44116,non-responsive,9.0,38.0
292.78763,gated,9.0,38.0
287.03134,gated,9.0,38.0
282.57816,non-responsive,9.0,38.0
266.76215,non-responsive,9.0,38.0
266.0771,non-responsive,9.0,38.0
248.83424,visual,9.0,38.0
230.24371,gated,9.0,38.0
218.39287,visual,9.0,38.0
207.56253,visual,9.0,38.0
210.6325,visual,9.0,38.0
210.93893,visual,9.0,38.0
208.28511,non-responsive,9.0,38.0
192.89014,non-responsive,9.0,38.0
201.15845,visual,9.0,38.0
198.8575,visual,9.0,38.0
185.4468,visual,9.0,38.0
194.2527,audio-visual,9.0,38.0
186.57317,non-responsive,9.0,38.0
184.30115,visual,9.0,38.0
181.68689,visual,9.0,38.0
175.85013,visual,9.0,38.0
159.51299,visual,9.0,38.0
144.90063,non-responsive,9.0,38.0
144.91475,non-responsive,9.0,38.0
144.86893,non-responsive,9.0,38.0
144.21568,non-responsive,9.0,38.0
471.93237,visual,9.0,38.0
308.5401,non-responsive,9.0,38.0
267.77032,non-responsive,9.0,38.0
201.53427,visual,9.0,38.0
657.03827,non-responsive,9.0,39.0
660.8423,non-responsive,9.0,39.0
660.64185,non-responsive,9.0,39.0
656.75183,non-responsive,9.0,39.0
648.27783,non-responsive,9.0,39.0
652.0524,non-responsive,9.0,39.0
653.2591,non-responsive,9.0,39.0
637.38007,non-responsive,9.0,39.0
628.67755,non-responsive,9.0,39.0
630.0112,non-responsive,9.0,39.0
629.7322,auditory,9.0,39.0
624.0679,auditory,9.0,39.0
622.70715,audio-visual,9.0,39.0
622.7884,non-responsive,9.0,39.0
612.6807,non-responsive,9.0,39.0
603.3475,gated,9.0,39.0
605.3192,non-responsive,9.0,39.0
611.7117,auditory,9.0,39.0
602.4413,gated,9.0,39.0
603.62897,gated,9.0,39.0
594.06464,non-responsive,9.0,39.0
590.77527,visual,9.0,39.0
583.1427,gated,9.0,39.0
580.44995,non-responsive,9.0,39.0
573.4286,non-responsive,9.0,39.0
577.9152,gated,9.0,39.0
569.1489,gated,9.0,39.0
569.11896,gated,9.0,39.0
562.0892,non-responsive,9.0,39.0
560.9643,non-responsive,9.0,39.0
558.3914,non-responsive,9.0,39.0
552.0977,non-responsive,9.0,39.0
550.2654,auditory,9.0,39.0
532.0383,non-responsive,9.0,39.0
536.2425,non-responsive,9.0,39.0
520.3925,non-responsive,9.0,39.0
536.1506,non-responsive,9.0,39.0
532.3115,non-responsive,9.0,39.0
525.54254,non-responsive,9.0,39.0
521.22595,non-responsive,9.0,39.0
523.2546,non-responsive,9.0,39.0
512.866,non-responsive,9.0,39.0
507.23547,non-responsive,9.0,39.0
488.21356,non-responsive,9.0,39.0
483.19727,non-responsive,9.0,39.0
470.4851,audio-visual,9.0,39.0
464.8164,gated,9.0,39.0
447.10504,visual,9.0,39.0
447.90802,non-responsive,9.0,39.0
441.27298,non-responsive,9.0,39.0
437.99765,visual,9.0,39.0
437.10352,non-responsive,9.0,39.0
432.7157,visual,9.0,39.0
426.37842,visual,9.0,39.0
404.7168,visual,9.0,39.0
392.66998,visual,9.0,39.0
380.06976,visual,9.0,39.0
365.53458,non-responsive,9.0,39.0
348.22525,non-responsive,9.0,39.0
365.83832,non-responsive,9.0,39.0
360.25375,non-responsive,9.0,39.0
354.6049,visual,9.0,39.0
356.09836,non-responsive,9.0,39.0
349.83096,visual,9.0,39.0
342.42264,visual,9.0,39.0
335.36456,visual,9.0,39.0
337.12198,auditory,9.0,39.0
328.90787,visual,9.0,39.0
323.69287,visual,9.0,39.0
319.54767,visual,9.0,39.0
315.28384,audio-visual,9.0,39.0
306.34955,visual,9.0,39.0
311.32135,visual,9.0,39.0
300.7591,non-responsive,9.0,39.0
300.2953,non-responsive,9.0,39.0
299.48288,visual,9.0,39.0
296.09702,non-responsive,9.0,39.0
296.85556,visual,9.0,39.0
288.78836,visual,9.0,39.0
300.09625,visual,9.0,39.0
288.8523,gated,9.0,39.0
279.2225,visual,9.0,39.0
266.75345,visual,9.0,39.0
270.69714,gated,9.0,39.0
263.12332,visual,9.0,39.0
563.3484,auditory,9.0,40.0
587.7532,non-responsive,9.0,40.0
578.80884,non-responsive,9.0,40.0
578.253,non-responsive,9.0,40.0
578.15753,gated,9.0,40.0
557.8448,non-responsive,9.0,40.0
572.38116,non-responsive,9.0,40.0
563.9208,non-responsive,9.0,40.0
562.9766,non-responsive,9.0,40.0
560.9836,non-responsive,9.0,40.0
560.0846,non-responsive,9.0,40.0
553.6425,non-responsive,9.0,40.0
554.8085,gated,9.0,40.0
548.71356,non-responsive,9.0,40.0
551.061,auditory,9.0,40.0
544.36145,auditory,9.0,40.0
534.2634,non-responsive,9.0,40.0
544.27094,non-responsive,9.0,40.0
538.8579,audio-visual,9.0,40.0
534.6086,gated,9.0,40.0
531.46954,non-responsive,9.0,40.0
524.0278,gated,9.0,40.0
519.6721,non-responsive,9.0,40.0
499.2463,non-responsive,9.0,40.0
497.37988,non-responsive,9.0,40.0
495.61807,auditory,9.0,40.0
475.2155,audio-visual,9.0,40.0
470.8939,auditory,9.0,40.0
469.2985,auditory,9.0,40.0
465.5046,non-responsive,9.0,40.0
463.94485,non-responsive,9.0,40.0
458.87927,auditory,9.0,40.0
446.64145,auditory,9.0,40.0
445.94223,non-responsive,9.0,40.0
443.83505,non-responsive,9.0,40.0
448.388,gated,9.0,40.0
441.89542,auditory,9.0,40.0
421.57144,non-responsive,9.0,40.0
415.84955,gated,9.0,40.0
406.5163,non-responsive,9.0,40.0
403.71387,auditory,9.0,40.0
396.85052,auditory,9.0,40.0
387.49683,audio-visual,9.0,40.0
387.20444,non-responsive,9.0,40.0
374.50018,audio-visual,9.0,40.0
378.31598,non-responsive,9.0,40.0
366.618,gated,9.0,40.0
371.14545,visual,9.0,40.0
359.26215,non-responsive,9.0,40.0
354.47406,non-responsive,9.0,40.0
357.70984,non-responsive,9.0,40.0
345.65326,non-responsive,9.0,40.0
345.28506,visual,9.0,40.0
331.88885,non-responsive,9.0,40.0
333.16388,non-responsive,9.0,40.0
301.87503,non-responsive,9.0,40.0
241.96307,non-responsive,9.0,40.0
210.40335,visual,9.0,40.0
178.38667,visual,9.0,40.0
175.01501,visual,9.0,40.0
146.95781,visual,9.0,40.0
144.10417,visual,9.0,40.0
136.12105,visual,9.0,40.0
118.9032,non-responsive,9.0,40.0
130.13145,visual,9.0,40.0
116.77367,non-responsive,9.0,40.0
112.76873,visual,9.0,40.0
109.5638,non-responsive,9.0,40.0
111.006516,non-responsive,9.0,40.0
109.03461,non-responsive,9.0,40.0
107.481186,visual,9.0,40.0
106.73512,visual,9.0,40.0
101.85987,visual,9.0,40.0
100.72429,visual,9.0,40.0
462.52942,auditory,9.0,40.0
440.635,non-responsive,9.0,40.0
357.5438,non-responsive,9.0,40.0
497.21585,non-responsive,9.0,42.0
467.80765,auditory,9.0,42.0
466.17938,non-responsive,9.0,42.0
450.01828,non-responsive,9.0,42.0
424.45746,non-responsive,9.0,42.0
414.02505,auditory,9.0,42.0
405.45282,gated,9.0,42.0
407.36707,auditory,9.0,42.0
397.1462,auditory,9.0,42.0
394.79913,non-responsive,9.0,42.0
394.5591,non-responsive,9.0,42.0
387.441,auditory,9.0,42.0
373.973,gated,9.0,42.0
368.1533,auditory,9.0,42.0
358.08377,non-responsive,9.0,42.0
363.85242,gated,9.0,42.0
332.9992,auditory,9.0,42.0
320.63367,non-responsive,9.0,42.0
323.34995,non-responsive,9.0,42.0
309.3134,non-responsive,9.0,42.0
302.54208,gated,9.0,42.0
259.24777,non-responsive,9.0,42.0
251.51593,audio-visual,9.0,42.0
249.02596,non-responsive,9.0,42.0
237.929,non-responsive,9.0,42.0
237.12029,non-responsive,9.0,42.0
230.9904,non-responsive,9.0,42.0
224.44966,visual,9.0,42.0
224.7871,gated,9.0,42.0
218.02979,non-responsive,9.0,42.0
220.33342,non-responsive,9.0,42.0
179.93701,non-responsive,9.0,42.0
156.1228,audio-visual,9.0,42.0
137.3862,non-responsive,9.0,42.0
133.32146,non-responsive,9.0,42.0
122.095955,visual,9.0,42.0
120.02311,visual,9.0,42.0
95.585175,non-responsive,9.0,42.0
87.80435,visual,9.0,42.0
83.3658,visual,9.0,42.0
56.99525,visual,9.0,42.0
50.954582,visual,9.0,42.0
49.17323,auditory,9.0,42.0
309.37827,non-responsive,9.0,42.0
166.74757,non-responsive,9.0,42.0
59.330055,non-responsive,9.0,42.0
588.8832,non-responsive,10.0,43.0
568.4998,non-responsive,10.0,43.0
578.1692,non-responsive,10.0,43.0
562.8985,non-responsive,10.0,43.0
563.4419,visual,10.0,43.0
554.7736,non-responsive,10.0,43.0
535.40564,auditory,10.0,43.0
531.0464,gated,10.0,43.0
524.98193,gated,10.0,43.0
522.41626,non-responsive,10.0,43.0
523.0162,non-responsive,10.0,43.0
523.23395,gated,10.0,43.0
515.4962,non-responsive,10.0,43.0
513.22675,non-responsive,10.0,43.0
510.99948,non-responsive,10.0,43.0
506.77667,gated,10.0,43.0
481.66193,gated,10.0,43.0
477.99738,gated,10.0,43.0
456.0514,non-responsive,10.0,43.0
445.46643,non-responsive,10.0,43.0
438.36047,auditory,10.0,43.0
441.4951,auditory,10.0,43.0
438.55618,non-responsive,10.0,43.0
433.17477,auditory,10.0,43.0
423.21045,non-responsive,10.0,43.0
423.5327,non-responsive,10.0,43.0
424.17026,non-responsive,10.0,43.0
419.1637,non-responsive,10.0,43.0
415.6186,gated,10.0,43.0
411.60703,auditory,10.0,43.0
398.62244,non-responsive,10.0,43.0
404.82727,non-responsive,10.0,43.0
393.74234,non-responsive,10.0,43.0
384.0182,non-responsive,10.0,43.0
365.88733,non-responsive,10.0,43.0
360.82864,non-responsive,10.0,43.0
268.26013,non-responsive,10.0,43.0
240.16609,audio-visual,10.0,43.0
238.04688,non-responsive,10.0,43.0
230.4954,visual,10.0,43.0
225.28409,visual,10.0,43.0
572.8938,gated,10.0,43.0
460.58044,auditory,10.0,43.0
271.2835,gated,10.0,43.0
274.6071,visual,10.0,43.0
659.0626,non-responsive,10.0,44.0
651.42255,non-responsive,10.0,44.0
642.8728,non-responsive,10.0,44.0
637.6478,non-responsive,10.0,44.0
656.9841,non-responsive,10.0,44.0
652.6578,non-responsive,10.0,44.0
651.4842,non-responsive,10.0,44.0
650.12317,non-responsive,10.0,44.0
646.6665,non-responsive,10.0,44.0
644.88763,non-responsive,10.0,44.0
632.6301,non-responsive,10.0,44.0
635.1939,non-responsive,10.0,44.0
626.2968,non-responsive,10.0,44.0
626.19073,non-responsive,10.0,44.0
620.3684,non-responsive,10.0,44.0
621.8611,non-responsive,10.0,44.0
611.9841,non-responsive,10.0,44.0
607.96936,non-responsive,10.0,44.0
609.4653,non-responsive,10.0,44.0
601.3811,non-responsive,10.0,44.0
600.0687,non-responsive,10.0,44.0
595.0126,non-responsive,10.0,44.0
589.74335,non-responsive,10.0,44.0
583.12134,non-responsive,10.0,44.0
582.65735,non-responsive,10.0,44.0
582.28955,non-responsive,10.0,44.0
579.1555,non-responsive,10.0,44.0
578.2359,non-responsive,10.0,44.0
587.54144,non-responsive,10.0,44.0
573.69354,non-responsive,10.0,44.0
568.6279,gated,10.0,44.0
560.24524,non-responsive,10.0,44.0
560.8762,non-responsive,10.0,44.0
550.21136,non-responsive,10.0,44.0
547.90625,non-responsive,10.0,44.0
540.04224,gated,10.0,44.0
533.96106,non-responsive,10.0,44.0
532.3829,non-responsive,10.0,44.0
523.77625,non-responsive,10.0,44.0
523.77246,non-responsive,10.0,44.0
517.4928,non-responsive,10.0,44.0
517.2358,non-responsive,10.0,44.0
517.25696,non-responsive,10.0,44.0
517.56116,non-responsive,10.0,44.0
511.48053,non-responsive,10.0,44.0
512.2842,non-responsive,10.0,44.0
511.4246,non-responsive,10.0,44.0
512.37244,gated,10.0,44.0
499.83398,non-responsive,10.0,44.0
498.95627,non-responsive,10.0,44.0
503.10638,non-responsive,10.0,44.0
480.50293,gated,10.0,44.0
472.72614,gated,10.0,44.0
458.3396,non-responsive,10.0,44.0
461.6045,gated,10.0,44.0
453.12347,non-responsive,10.0,44.0
452.32913,non-responsive,10.0,44.0
447.01407,non-responsive,10.0,44.0
438.02975,non-responsive,10.0,44.0
439.1842,non-responsive,10.0,44.0
437.90488,non-responsive,10.0,44.0
436.627,non-responsive,10.0,44.0
432.55365,non-responsive,10.0,44.0
434.28168,non-responsive,10.0,44.0
425.54126,non-responsive,10.0,44.0
427.32663,non-responsive,10.0,44.0
420.00116,non-responsive,10.0,44.0
421.21506,non-responsive,10.0,44.0
416.9803,non-responsive,10.0,44.0
402.85452,non-responsive,10.0,44.0
394.26343,non-responsive,10.0,44.0
390.09628,non-responsive,10.0,44.0
382.16852,gated,10.0,44.0
379.73486,visual,10.0,44.0
347.48898,visual,10.0,44.0
347.1569,non-responsive,10.0,44.0
343.7002,non-responsive,10.0,44.0
329.2839,non-responsive,10.0,44.0
329.6157,non-responsive,10.0,44.0
316.9588,gated,10.0,44.0
311.45425,non-responsive,10.0,44.0
314.6929,visual,10.0,44.0
306.346,visual,10.0,44.0
308.21054,visual,10.0,44.0
293.84134,visual,10.0,44.0
295.9792,visual,10.0,44.0
283.22595,visual,10.0,44.0
276.7466,non-responsive,10.0,44.0
271.60062,visual,10.0,44.0
270.18787,gated,10.0,44.0
267.72958,visual,10.0,44.0
266.15536,visual,10.0,44.0
260.34366,visual,10.0,44.0
257.10904,non-responsive,10.0,44.0
258.269,non-responsive,10.0,44.0
258.00763,visual,10.0,44.0
247.84476,audio-visual,10.0,44.0
238.6107,visual,10.0,44.0
231.6403,gated,10.0,44.0
227.34901,visual,10.0,44.0
225.28513,visual,10.0,44.0
222.74397,gated,10.0,44.0
220.58498,visual,10.0,44.0
214.59079,visual,10.0,44.0
210.08815,gated,10.0,44.0
204.11737,non-responsive,10.0,44.0
205.89545,non-responsive,10.0,44.0
446.03644,gated,10.0,44.0
651.3776,non-responsive,10.0,44.0
579.3221,non-responsive,10.0,44.0
579.77435,non-responsive,10.0,44.0
622.8346,non-responsive,10.0,45.0
594.17975,non-responsive,10.0,45.0
589.5301,non-responsive,10.0,45.0
576.28925,non-responsive,10.0,45.0
573.49524,non-responsive,10.0,45.0
550.0334,non-responsive,10.0,45.0
539.4772,non-responsive,10.0,45.0
540.6382,non-responsive,10.0,45.0
530.5176,non-responsive,10.0,45.0
533.9297,non-responsive,10.0,45.0
527.5848,non-responsive,10.0,45.0
525.05927,gated,10.0,45.0
516.13916,non-responsive,10.0,45.0
514.19604,non-responsive,10.0,45.0
512.035,non-responsive,10.0,45.0
502.48535,non-responsive,10.0,45.0
504.0241,non-responsive,10.0,45.0
494.4873,non-responsive,10.0,45.0
484.56586,non-responsive,10.0,45.0
476.26572,non-responsive,10.0,45.0
473.87903,gated,10.0,45.0
460.83426,non-responsive,10.0,45.0
461.0887,non-responsive,10.0,45.0
458.4081,non-responsive,10.0,45.0
455.4081,non-responsive,10.0,45.0
455.35135,non-responsive,10.0,45.0
451.4375,non-responsive,10.0,45.0
442.7309,non-responsive,10.0,45.0
434.75775,non-responsive,10.0,45.0
442.0905,non-responsive,10.0,45.0
434.26453,non-responsive,10.0,45.0
431.35776,non-responsive,10.0,45.0
422.87833,non-responsive,10.0,45.0
425.15433,gated,10.0,45.0
420.8625,gated,10.0,45.0
419.79626,non-responsive,10.0,45.0
419.68863,non-responsive,10.0,45.0
412.78308,non-responsive,10.0,45.0
406.83008,gated,10.0,45.0
409.0811,non-responsive,10.0,45.0
407.62628,non-responsive,10.0,45.0
397.8412,non-responsive,10.0,45.0
394.94278,gated,10.0,45.0
387.69586,non-responsive,10.0,45.0
389.0885,non-responsive,10.0,45.0
387.17737,non-responsive,10.0,45.0
380.22455,non-responsive,10.0,45.0
380.84415,non-responsive,10.0,45.0
363.556,non-responsive,10.0,45.0
364.57797,audio-visual,10.0,45.0
355.9233,non-responsive,10.0,45.0
357.40622,non-responsive,10.0,45.0
358.83585,non-responsive,10.0,45.0
352.9546,non-responsive,10.0,45.0
347.86462,non-responsive,10.0,45.0
348.98334,gated,10.0,45.0
343.01187,non-responsive,10.0,45.0
338.02643,non-responsive,10.0,45.0
339.90097,non-responsive,10.0,45.0
340.05417,visual,10.0,45.0
335.61768,non-responsive,10.0,45.0
328.31427,non-responsive,10.0,45.0
323.50113,non-responsive,10.0,45.0
308.53857,visual,10.0,45.0
309.25543,visual,10.0,45.0
299.5468,audio-visual,10.0,45.0
292.6577,non-responsive,10.0,45.0
285.91806,visual,10.0,45.0
278.6134,visual,10.0,45.0
279.8424,visual,10.0,45.0
279.30768,visual,10.0,45.0
279.13763,visual,10.0,45.0
272.38278,visual,10.0,45.0
268.42654,visual,10.0,45.0
267.96014,visual,10.0,45.0
259.55975,visual,10.0,45.0
252.11276,visual,10.0,45.0
250.59204,gated,10.0,45.0
244.01608,non-responsive,10.0,45.0
241.96756,visual,10.0,45.0
238.14467,non-responsive,10.0,45.0
238.03638,visual,10.0,45.0
233.78809,visual,10.0,45.0
232.54816,visual,10.0,45.0
235.09708,non-responsive,10.0,45.0
226.03981,non-responsive,10.0,45.0
407.7791,non-responsive,10.0,45.0
347.64554,non-responsive,10.0,45.0
323.157,visual,10.0,45.0
235.26172,visual,10.0,45.0
453.98523,audio-visual,10.0,46.0
442.51724,gated,10.0,46.0
439.14948,gated,10.0,46.0
398.29196,audio-visual,10.0,46.0
386.4555,audio-visual,10.0,46.0
365.8044,visual,10.0,46.0
361.0077,visual,10.0,46.0
359.8348,visual,10.0,46.0
348.72623,auditory,10.0,46.0
340.44092,auditory,10.0,46.0
326.86316,audio-visual,10.0,46.0
325.94623,audio-visual,10.0,46.0
322.18665,non-responsive,10.0,46.0
313.46844,non-responsive,10.0,46.0
306.85587,gated,10.0,46.0
313.13885,non-responsive,10.0,46.0
301.17993,visual,10.0,46.0
299.61578,gated,10.0,46.0
295.8967,non-responsive,10.0,46.0
290.0833,non-responsive,10.0,46.0
277.44305,visual,10.0,46.0
273.75653,audio-visual,10.0,46.0
274.41635,gated,10.0,46.0
265.92203,visual,10.0,46.0
258.80194,visual,10.0,46.0
258.26355,non-responsive,10.0,46.0
223.30724,visual,10.0,46.0
227.85623,audio-visual,10.0,46.0
226.7756,non-responsive,10.0,46.0
222.21002,visual,10.0,46.0
217.49055,non-responsive,10.0,46.0
218.45616,audio-visual,10.0,46.0
217.68616,audio-visual,10.0,46.0
215.06096,visual,10.0,46.0
208.13098,non-responsive,10.0,46.0
204.18706,visual,10.0,46.0
194.11801,visual,10.0,46.0
193.79095,non-responsive,10.0,46.0
186.2689,visual,10.0,46.0
183.55891,visual,10.0,46.0
183.30925,visual,10.0,46.0
187.25523,gated,10.0,46.0
179.58748,gated,10.0,46.0
180.6973,visual,10.0,46.0
173.20476,visual,10.0,46.0
175.23293,visual,10.0,46.0
174.60272,visual,10.0,46.0
165.18799,non-responsive,10.0,46.0
169.47041,visual,10.0,46.0
167.35281,visual,10.0,46.0
148.1123,visual,10.0,46.0
137.27513,visual,10.0,46.0
135.54437,visual,10.0,46.0
138.0546,visual,10.0,46.0
118.967606,non-responsive,10.0,46.0
107.58906,audio-visual,10.0,46.0
104.71897,audio-visual,10.0,46.0
106.74657,visual,10.0,46.0
108.76428,audio-visual,10.0,46.0
101.28249,audio-visual,10.0,46.0
93.970055,non-responsive,10.0,46.0
87.89777,visual,10.0,46.0
78.389465,non-responsive,10.0,46.0
81.06933,audio-visual,10.0,46.0
71.86659,gated,10.0,46.0
73.41562,non-responsive,10.0,46.0
386.1327,audio-visual,10.0,46.0
303.2317,gated,10.0,46.0
596.16364,auditory,10.0,47.0
595.09656,gated,10.0,47.0
578.646,gated,10.0,47.0
572.5048,auditory,10.0,47.0
534.9783,auditory,10.0,47.0
520.58276,non-responsive,10.0,47.0
466.00208,audio-visual,10.0,47.0
421.40808,gated,10.0,47.0
389.4738,auditory,10.0,47.0
313.88577,auditory,10.0,47.0
287.41797,visual,10.0,47.0
282.97073,audio-visual,10.0,47.0
268.44125,auditory,10.0,47.0
270.43945,auditory,10.0,47.0
263.11325,gated,10.0,47.0
256.0749,gated,10.0,47.0
254.48535,audio-visual,10.0,47.0
243.84592,audio-visual,10.0,47.0
238.98062,gated,10.0,47.0
233.85272,visual,10.0,47.0
125.924286,visual,10.0,47.0
112.7073,audio-visual,10.0,47.0
117.913414,visual,10.0,47.0
102.21439,visual,10.0,47.0
525.1074,non-responsive,10.0,47.0
520.8965,visual,10.0,47.0
409.39047,auditory,10.0,47.0
575.7838,audio-visual,10.0,47.0
531.8863,non-responsive,11.0,49.0
516.8014,visual,11.0,49.0
508.0774,non-responsive,11.0,49.0
510.72083,audio-visual,11.0,49.0
503.76865,non-responsive,11.0,49.0
489.96545,non-responsive,11.0,49.0
464.48453,non-responsive,11.0,49.0
453.6662,non-responsive,11.0,49.0
455.84857,non-responsive,11.0,49.0
449.0521,visual,11.0,49.0
439.75827,non-responsive,11.0,49.0
419.07434,auditory,11.0,49.0
410.19272,non-responsive,11.0,49.0
396.91843,non-responsive,11.0,49.0
376.82425,non-responsive,11.0,49.0
369.58176,non-responsive,11.0,49.0
360.06482,gated,11.0,49.0
360.4892,non-responsive,11.0,49.0
342.20807,non-responsive,11.0,49.0
329.8254,gated,11.0,49.0
308.31747,non-responsive,11.0,49.0
292.8906,gated,11.0,49.0
282.80246,non-responsive,11.0,49.0
261.24826,gated,11.0,49.0
254.38998,visual,11.0,49.0
231.22092,non-responsive,11.0,49.0
226.79324,non-responsive,11.0,49.0
227.72139,non-responsive,11.0,49.0
221.43323,visual,11.0,49.0
220.68195,non-responsive,11.0,49.0
185.80154,visual,11.0,49.0
185.4943,visual,11.0,49.0
184.28947,visual,11.0,49.0
181.67407,visual,11.0,49.0
164.96236,audio-visual,11.0,49.0
160.81146,audio-visual,11.0,49.0
135.93623,audio-visual,11.0,49.0
717.9982,non-responsive,11.0,50.0
713.09924,auditory,11.0,50.0
709.65424,non-responsive,11.0,50.0
708.6566,auditory,11.0,50.0
705.5192,non-responsive,11.0,50.0
697.7874,gated,11.0,50.0
682.55457,non-responsive,11.0,50.0
677.54584,auditory,11.0,50.0
677.3258,gated,11.0,50.0
673.614,non-responsive,11.0,50.0
674.41595,non-responsive,11.0,50.0
671.7314,gated,11.0,50.0
670.0129,non-responsive,11.0,50.0
653.7933,audio-visual,11.0,50.0
651.6686,auditory,11.0,50.0
641.6029,auditory,11.0,50.0
633.2673,non-responsive,11.0,50.0
633.35675,auditory,11.0,50.0
627.974,non-responsive,11.0,50.0
629.522,non-responsive,11.0,50.0
615.1993,non-responsive,11.0,50.0
601.8451,gated,11.0,50.0
591.6588,non-responsive,11.0,50.0
577.0224,non-responsive,11.0,50.0
571.3475,auditory,11.0,50.0
573.92334,non-responsive,11.0,50.0
569.37,non-responsive,11.0,50.0
561.7327,non-responsive,11.0,50.0
561.07465,non-responsive,11.0,50.0
557.3474,non-responsive,11.0,50.0
555.25806,non-responsive,11.0,50.0
559.308,non-responsive,11.0,50.0
552.284,non-responsive,11.0,50.0
549.9769,auditory,11.0,50.0
533.5911,auditory,11.0,50.0
529.0706,non-responsive,11.0,50.0
494.70963,gated,11.0,50.0
492.4487,non-responsive,11.0,50.0
489.20584,non-responsive,11.0,50.0
491.58377,non-responsive,11.0,50.0
474.36154,non-responsive,11.0,50.0
459.43768,non-responsive,11.0,50.0
456.64505,non-responsive,11.0,50.0
451.27542,non-responsive,11.0,50.0
440.5715,auditory,11.0,50.0
420.94342,non-responsive,11.0,50.0
410.25104,non-responsive,11.0,50.0
383.11108,gated,11.0,50.0
381.3257,audio-visual,11.0,50.0
356.31564,audio-visual,11.0,50.0
357.21512,gated,11.0,50.0
348.88385,visual,11.0,50.0
345.9655,non-responsive,11.0,50.0
343.34283,non-responsive,11.0,50.0
342.92905,visual,11.0,50.0
341.3618,visual,11.0,50.0
340.32422,visual,11.0,50.0
338.01517,non-responsive,11.0,50.0
337.43552,non-responsive,11.0,50.0
321.14258,non-responsive,11.0,50.0
323.16748,visual,11.0,50.0
301.13235,visual,11.0,50.0
293.56445,visual,11.0,50.0
289.37448,visual,11.0,50.0
582.9087,non-responsive,11.0,51.0
561.54895,gated,11.0,51.0
534.4655,non-responsive,11.0,51.0
535.3789,non-responsive,11.0,51.0
534.3373,non-responsive,11.0,51.0
525.14374,gated,11.0,51.0
513.9853,auditory,11.0,51.0
505.12833,non-responsive,11.0,51.0
478.02197,gated,11.0,51.0
462.15347,non-responsive,11.0,51.0
461.45926,non-responsive,11.0,51.0
462.1674,non-responsive,11.0,51.0
456.2427,non-responsive,11.0,51.0
419.71136,auditory,11.0,51.0
413.33774,non-responsive,11.0,51.0
392.3835,auditory,11.0,51.0
390.65247,non-responsive,11.0,51.0
373.88895,visual,11.0,51.0
360.1134,non-responsive,11.0,51.0
359.18073,non-responsive,11.0,51.0
352.6742,gated,11.0,51.0
346.48816,non-responsive,11.0,51.0
341.96112,non-responsive,11.0,51.0
348.78302,visual,11.0,51.0
326.63278,non-responsive,11.0,51.0
314.15237,non-responsive,11.0,51.0
316.67844,gated,11.0,51.0
261.2696,gated,11.0,51.0
267.0683,non-responsive,11.0,51.0
261.2783,non-responsive,11.0,51.0
253.30092,visual,11.0,51.0
242.97061,audio-visual,11.0,51.0
243.07759,non-responsive,11.0,51.0
242.78767,visual,11.0,51.0
233.96133,visual,11.0,51.0
231.75168,non-responsive,11.0,51.0
225.66779,non-responsive,11.0,51.0
207.57098,non-responsive,11.0,51.0
200.57257,non-responsive,11.0,51.0
195.445,visual,11.0,51.0
189.09288,visual,11.0,51.0
182.98952,non-responsive,11.0,51.0
